id,choiceNum,candNum,college,exp,job,gender,ethnicity,filtered,preference,Y,resp_ethnicity,resp_sex,resp_age,resp_education,college_binary,job_binary
R_3MncMUJOqk2mzay,3,2,Boston University,5.0,Data Analyst,Male,White,False,1,0,White,Male,25-34 years old,PhD,1-50,back-facing
R_3MncMUJOqk2mzay,4,1,Stanford University,5.0,Software Engineer,Female,POC,True,2,0,White,Male,25-34 years old,PhD,1-50,back-facing
R_3MncMUJOqk2mzay,4,2,Stanford University,5.0,Sales Representative,Female,POC,False,2,1,White,Male,25-34 years old,PhD,1-50,front-facing
R_3MncMUJOqk2mzay,5,1,"University of California, Berkeley",5.0,Data Analyst,Female,POC,False,1,1,White,Male,25-34 years old,PhD,1-50,back-facing
R_3MncMUJOqk2mzay,5,2,Stanford University,5.0,Sales Representative,Female,White,True,1,0,White,Male,25-34 years old,PhD,1-50,front-facing
R_3Ms8SJUG3X2ND5a,1,1,Virginia Tech,6.0,Consultant,Male,POC,False,1,1,White,Male,25-34 years old,Masters Degree,50-100,front-facing
R_3Ms8SJUG3X2ND5a,1,2,Stanford University,7.0,Software Engineer,Male,White,True,1,0,White,Male,25-34 years old,Masters Degree,1-50,back-facing
R_3Ms8SJUG3X2ND5a,2,1,Virginia Tech,6.0,Software Engineer,Male,POC,True,1,1,White,Male,25-34 years old,Masters Degree,50-100,back-facing
R_3Ms8SJUG3X2ND5a,2,2,Boston University,5.0,Data Analyst,Female,White,True,1,0,White,Male,25-34 years old,Masters Degree,1-50,back-facing
R_3Ms8SJUG3X2ND5a,3,1,George Washington University,6.0,Consultant,Male,White,False,2,0,White,Male,25-34 years old,Masters Degree,50-100,front-facing
R_3Ms8SJUG3X2ND5a,3,2,University of San Diego,7.0,Data Analyst,Male,POC,False,2,1,White,Male,25-34 years old,Masters Degree,50-100,back-facing
R_3Ms8SJUG3X2ND5a,4,1,George Washington University,5.0,Consultant,Male,White,False,1,1,White,Male,25-34 years old,Masters Degree,50-100,front-facing
R_3Ms8SJUG3X2ND5a,4,2,University of San Diego,6.0,Consultant,Male,White,False,1,0,White,Male,25-34 years old,Masters Degree,50-100,front-facing
R_3Ms8SJUG3X2ND5a,5,1,George Washington University,7.0,Data Analyst,Female,POC,True,2,0,White,Male,25-34 years old,Masters Degree,50-100,back-facing
R_3Ms8SJUG3X2ND5a,5,2,"University of California, Berkeley",5.0,Consultant,Male,POC,False,2,1,White,Male,25-34 years old,Masters Degree,1-50,front-facing
R_3MtJLKdp0kaxrOM,1,1,Virginia Tech,5.0,Data Analyst,Female,White,True,2,0,White,Female,25-34 years old,Bachelors Degree,50-100,back-facing
R_3MtJLKdp0kaxrOM,1,2,Stanford University,6.0,Software Engineer,Male,POC,True,2,1,White,Female,25-34 years old,Bachelors Degree,1-50,back-facing
R_3MtJLKdp0kaxrOM,2,1,Virginia Tech,5.0,Data Analyst,Male,POC,True,1,1,White,Female,25-34 years old,Bachelors Degree,50-100,back-facing
R_3MtJLKdp0kaxrOM,2,2,Virginia Tech,5.0,Consultant,Female,POC,False,1,0,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_3MtJLKdp0kaxrOM,3,1,Boston University,7.0,Sales Representative,Female,White,False,2,0,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_3MtJLKdp0kaxrOM,3,2,Boston University,7.0,Sales Representative,Male,POC,False,2,1,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_3MtJLKdp0kaxrOM,4,1,George Washington University,5.0,Sales Representative,Male,White,True,2,0,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_3MtJLKdp0kaxrOM,4,2,George Washington University,7.0,Consultant,Male,POC,False,2,1,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_3MtJLKdp0kaxrOM,5,1,George Washington University,7.0,Data Analyst,Female,White,False,2,0,White,Female,25-34 years old,Bachelors Degree,50-100,back-facing
R_3MtJLKdp0kaxrOM,5,2,University of San Diego,5.0,Sales Representative,Female,POC,True,2,1,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_3Myadj6fPoPwBlK,1,1,George Washington University,7.0,Data Analyst,Male,POC,True,1,1,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_3Myadj6fPoPwBlK,1,2,Boston University,5.0,Data Analyst,Male,POC,True,1,0,White,Male,45-54 years old,Bachelors Degree,1-50,back-facing
R_3Myadj6fPoPwBlK,2,1,Stanford University,5.0,Data Analyst,Male,POC,False,2,0,White,Male,45-54 years old,Bachelors Degree,1-50,back-facing
R_3Myadj6fPoPwBlK,2,2,Virginia Tech,6.0,Sales Representative,Male,POC,True,2,1,White,Male,45-54 years old,Bachelors Degree,50-100,front-facing
R_3Myadj6fPoPwBlK,3,1,Virginia Tech,5.0,Sales Representative,Female,White,False,1,1,White,Male,45-54 years old,Bachelors Degree,50-100,front-facing
R_3Myadj6fPoPwBlK,3,2,Boston University,5.0,Software Engineer,Female,POC,False,1,0,White,Male,45-54 years old,Bachelors Degree,1-50,back-facing
R_3Myadj6fPoPwBlK,4,1,Virginia Tech,6.0,Software Engineer,Female,POC,True,1,1,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_3Myadj6fPoPwBlK,4,2,University of San Diego,7.0,Sales Representative,Male,White,False,1,0,White,Male,45-54 years old,Bachelors Degree,50-100,front-facing
R_3Myadj6fPoPwBlK,5,1,"University of California, Berkeley",5.0,Consultant,Female,White,False,2,0,White,Male,45-54 years old,Bachelors Degree,1-50,front-facing
R_3Myadj6fPoPwBlK,5,2,George Washington University,6.0,Sales Representative,Male,POC,True,2,1,White,Male,45-54 years old,Bachelors Degree,50-100,front-facing
R_3MzCeG0uNIy8kuk,1,1,George Washington University,5.0,Data Analyst,Female,White,False,1,1,White,Male,35-44 years old,Bachelors Degree,50-100,back-facing
R_3MzCeG0uNIy8kuk,1,2,Virginia Tech,7.0,Data Analyst,Male,POC,True,1,0,White,Male,35-44 years old,Bachelors Degree,50-100,back-facing
R_3MzCeG0uNIy8kuk,2,1,Stanford University,6.0,Sales Representative,Male,White,False,1,1,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_3MzCeG0uNIy8kuk,2,2,Boston University,7.0,Data Analyst,Female,White,False,1,0,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_3MzCeG0uNIy8kuk,3,1,Boston University,6.0,Software Engineer,Female,POC,True,2,0,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_3MzCeG0uNIy8kuk,3,2,Virginia Tech,5.0,Consultant,Male,White,False,2,1,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_3MzCeG0uNIy8kuk,4,1,Boston University,7.0,Software Engineer,Male,White,True,1,1,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_3MzCeG0uNIy8kuk,4,2,Stanford University,6.0,Sales Representative,Male,POC,True,1,0,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_3MzCeG0uNIy8kuk,5,1,George Washington University,6.0,Software Engineer,Female,White,False,1,1,White,Male,35-44 years old,Bachelors Degree,50-100,back-facing
R_3MzCeG0uNIy8kuk,5,2,"University of California, Berkeley",6.0,Sales Representative,Male,POC,True,1,0,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_3NxHBQsvMqrUP21,1,1,Stanford University,6.0,Data Analyst,Male,POC,False,2,0,White,Female,35-44 years old,Bachelors Degree,1-50,back-facing
R_3NxHBQsvMqrUP21,1,2,Virginia Tech,6.0,Sales Representative,Male,White,False,2,1,White,Female,35-44 years old,Bachelors Degree,50-100,front-facing
R_3NxHBQsvMqrUP21,2,1,"University of California, Berkeley",6.0,Sales Representative,Male,POC,False,2,0,White,Female,35-44 years old,Bachelors Degree,1-50,front-facing
R_3NxHBQsvMqrUP21,2,2,"University of California, Berkeley",6.0,Software Engineer,Male,POC,True,2,1,White,Female,35-44 years old,Bachelors Degree,1-50,back-facing
R_3NxHBQsvMqrUP21,3,1,George Washington University,7.0,Data Analyst,Male,POC,False,1,1,White,Female,35-44 years old,Bachelors Degree,50-100,back-facing
R_3NxHBQsvMqrUP21,3,2,Virginia Tech,5.0,Sales Representative,Female,White,False,1,0,White,Female,35-44 years old,Bachelors Degree,50-100,front-facing
R_3NxHBQsvMqrUP21,4,1,Boston University,7.0,Software Engineer,Male,White,True,2,0,White,Female,35-44 years old,Bachelors Degree,1-50,back-facing
R_3NxHBQsvMqrUP21,4,2,Virginia Tech,7.0,Consultant,Female,White,False,2,1,White,Female,35-44 years old,Bachelors Degree,50-100,front-facing
R_3NxHBQsvMqrUP21,5,1,Virginia Tech,7.0,Software Engineer,Female,POC,False,2,0,White,Female,35-44 years old,Bachelors Degree,50-100,back-facing
R_3NxHBQsvMqrUP21,5,2,University of San Diego,5.0,Software Engineer,Female,POC,True,2,1,White,Female,35-44 years old,Bachelors Degree,50-100,back-facing
R_3O2n2RIRXc3TgUD,1,1,University of San Diego,7.0,Consultant,Female,POC,False,1,1,White,Female,45-54 years old,Bachelors Degree,50-100,front-facing
R_3O2n2RIRXc3TgUD,1,2,Boston University,7.0,Sales Representative,Male,White,True,1,0,White,Female,45-54 years old,Bachelors Degree,1-50,front-facing
R_3O2n2RIRXc3TgUD,2,1,Virginia Tech,7.0,Consultant,Male,POC,True,1,1,White,Female,45-54 years old,Bachelors Degree,50-100,front-facing
R_3O2n2RIRXc3TgUD,2,2,George Washington University,5.0,Sales Representative,Female,POC,True,1,0,White,Female,45-54 years old,Bachelors Degree,50-100,front-facing
R_3O2n2RIRXc3TgUD,3,1,Stanford University,7.0,Sales Representative,Male,POC,True,2,0,White,Female,45-54 years old,Bachelors Degree,1-50,front-facing
R_3O2n2RIRXc3TgUD,3,2,"University of California, Berkeley",6.0,Consultant,Male,White,False,2,1,White,Female,45-54 years old,Bachelors Degree,1-50,front-facing
R_3O2n2RIRXc3TgUD,4,1,Stanford University,7.0,Sales Representative,Male,POC,False,1,1,White,Female,45-54 years old,Bachelors Degree,1-50,front-facing
R_3O2n2RIRXc3TgUD,4,2,Stanford University,5.0,Software Engineer,Female,White,False,1,0,White,Female,45-54 years old,Bachelors Degree,1-50,back-facing
R_3O2n2RIRXc3TgUD,5,1,Virginia Tech,7.0,Data Analyst,Female,White,False,2,0,White,Female,45-54 years old,Bachelors Degree,50-100,back-facing
R_3O2n2RIRXc3TgUD,5,2,University of San Diego,7.0,Consultant,Male,POC,True,2,1,White,Female,45-54 years old,Bachelors Degree,50-100,front-facing
R_3O7bzPKSr65oi3p,1,1,Virginia Tech,7.0,Consultant,Female,POC,True,2,0,White,Male,25-34 years old,Masters Degree,50-100,front-facing
R_3O7bzPKSr65oi3p,1,2,"University of California, Berkeley",7.0,Sales Representative,Male,POC,True,2,1,White,Male,25-34 years old,Masters Degree,1-50,front-facing
R_3O7bzPKSr65oi3p,2,1,"University of California, Berkeley",7.0,Sales Representative,Female,POC,False,1,1,White,Male,25-34 years old,Masters Degree,1-50,front-facing
R_3O7bzPKSr65oi3p,2,2,Stanford University,7.0,Consultant,Male,White,True,1,0,White,Male,25-34 years old,Masters Degree,1-50,front-facing
R_3O7bzPKSr65oi3p,3,1,Stanford University,7.0,Data Analyst,Female,White,True,2,0,White,Male,25-34 years old,Masters Degree,1-50,back-facing
R_3O7bzPKSr65oi3p,3,2,University of San Diego,5.0,Sales Representative,Male,White,True,2,1,White,Male,25-34 years old,Masters Degree,50-100,front-facing
R_3O7bzPKSr65oi3p,4,1,Boston University,5.0,Software Engineer,Female,White,False,2,0,White,Male,25-34 years old,Masters Degree,1-50,back-facing
R_3O7bzPKSr65oi3p,4,2,Stanford University,7.0,Data Analyst,Male,White,True,2,1,White,Male,25-34 years old,Masters Degree,1-50,back-facing
R_3O7bzPKSr65oi3p,5,1,Stanford University,6.0,Software Engineer,Female,POC,False,1,1,White,Male,25-34 years old,Masters Degree,1-50,back-facing
R_3O7bzPKSr65oi3p,5,2,Virginia Tech,6.0,Consultant,Male,POC,False,1,0,White,Male,25-34 years old,Masters Degree,50-100,front-facing
R_3OcPfop4XT702fb,1,1,University of San Diego,5.0,Sales Representative,Male,POC,True,2,0,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_3OcPfop4XT702fb,1,2,University of San Diego,6.0,Sales Representative,Female,POC,True,2,1,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_3OcPfop4XT702fb,2,1,Stanford University,5.0,Software Engineer,Male,POC,False,1,1,White,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_3OcPfop4XT702fb,2,2,Stanford University,5.0,Sales Representative,Male,POC,False,1,0,White,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_3OcPfop4XT702fb,3,1,Boston University,6.0,Data Analyst,Female,POC,True,1,1,White,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_3OcPfop4XT702fb,3,2,University of San Diego,5.0,Data Analyst,Female,White,False,1,0,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_3OcPfop4XT702fb,4,1,University of San Diego,5.0,Consultant,Male,White,True,2,0,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_3OcPfop4XT702fb,4,2,Virginia Tech,6.0,Data Analyst,Male,POC,True,2,1,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_3OcPfop4XT702fb,5,1,Boston University,6.0,Data Analyst,Male,White,False,2,0,White,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_3OcPfop4XT702fb,5,2,University of San Diego,7.0,Sales Representative,Female,White,True,2,1,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_3OcdSOACm167srN,1,1,University of San Diego,5.0,Data Analyst,Male,White,False,2,0,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_3OcdSOACm167srN,1,2,Stanford University,7.0,Data Analyst,Female,POC,False,2,1,White,Male,45-54 years old,Bachelors Degree,1-50,back-facing
R_3OcdSOACm167srN,2,1,Stanford University,7.0,Data Analyst,Male,White,False,2,0,White,Male,45-54 years old,Bachelors Degree,1-50,back-facing
R_3OcdSOACm167srN,2,2,Virginia Tech,7.0,Data Analyst,Female,White,False,2,1,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_3OcdSOACm167srN,3,1,"University of California, Berkeley",7.0,Consultant,Female,White,False,1,1,White,Male,45-54 years old,Bachelors Degree,1-50,front-facing
R_3OcdSOACm167srN,3,2,Stanford University,5.0,Data Analyst,Male,POC,True,1,0,White,Male,45-54 years old,Bachelors Degree,1-50,back-facing
R_3OcdSOACm167srN,4,1,University of San Diego,7.0,Sales Representative,Male,White,False,2,0,White,Male,45-54 years old,Bachelors Degree,50-100,front-facing
R_3OcdSOACm167srN,4,2,University of San Diego,5.0,Data Analyst,Female,POC,True,2,1,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_3OcdSOACm167srN,5,1,Stanford University,5.0,Software Engineer,Male,POC,True,1,1,White,Male,45-54 years old,Bachelors Degree,1-50,back-facing
R_3OcdSOACm167srN,5,2,Virginia Tech,7.0,Data Analyst,Female,POC,False,1,0,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_3Oj0K7Sw5YqnObK,1,1,Boston University,7.0,Sales Representative,Female,POC,False,1,1,White,Male,45-54 years old,Bachelors Degree,1-50,front-facing
R_3Oj0K7Sw5YqnObK,1,2,Virginia Tech,7.0,Data Analyst,Male,White,True,1,0,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_3Oj0K7Sw5YqnObK,2,1,Boston University,6.0,Software Engineer,Female,POC,True,1,1,White,Male,45-54 years old,Bachelors Degree,1-50,back-facing
R_3Oj0K7Sw5YqnObK,2,2,University of San Diego,5.0,Software Engineer,Male,POC,True,1,0,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_3Oj0K7Sw5YqnObK,3,1,Virginia Tech,6.0,Consultant,Female,White,False,2,0,White,Male,45-54 years old,Bachelors Degree,50-100,front-facing
R_3Oj0K7Sw5YqnObK,3,2,George Washington University,7.0,Data Analyst,Male,POC,True,2,1,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_3Oj0K7Sw5YqnObK,4,1,George Washington University,6.0,Software Engineer,Male,White,True,1,1,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_3Oj0K7Sw5YqnObK,4,2,George Washington University,6.0,Data Analyst,Female,POC,False,1,0,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_3Oj0K7Sw5YqnObK,5,1,Stanford University,6.0,Sales Representative,Female,POC,False,2,0,White,Male,45-54 years old,Bachelors Degree,1-50,front-facing
R_3Oj0K7Sw5YqnObK,5,2,University of San Diego,7.0,Data Analyst,Male,POC,False,2,1,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_3Oqtne56t2sJDkF,1,1,Stanford University,7.0,Data Analyst,Female,White,True,1,1,White,Male,25-34 years old,High School Graduate,1-50,back-facing
R_3Oqtne56t2sJDkF,1,2,"University of California, Berkeley",7.0,Sales Representative,Male,POC,True,1,0,White,Male,25-34 years old,High School Graduate,1-50,front-facing
R_3Oqtne56t2sJDkF,2,1,University of San Diego,5.0,Consultant,Male,White,True,1,1,White,Male,25-34 years old,High School Graduate,50-100,front-facing
R_3Oqtne56t2sJDkF,2,2,"University of California, Berkeley",5.0,Sales Representative,Female,POC,True,1,0,White,Male,25-34 years old,High School Graduate,1-50,front-facing
R_3Oqtne56t2sJDkF,3,1,University of San Diego,7.0,Data Analyst,Female,POC,False,2,0,White,Male,25-34 years old,High School Graduate,50-100,back-facing
R_3Oqtne56t2sJDkF,3,2,"University of California, Berkeley",6.0,Consultant,Female,White,False,2,1,White,Male,25-34 years old,High School Graduate,1-50,front-facing
R_3Oqtne56t2sJDkF,4,1,Stanford University,6.0,Consultant,Male,White,False,2,0,White,Male,25-34 years old,High School Graduate,1-50,front-facing
R_3Oqtne56t2sJDkF,4,2,Boston University,6.0,Software Engineer,Female,White,False,2,1,White,Male,25-34 years old,High School Graduate,1-50,back-facing
R_3Oqtne56t2sJDkF,5,1,"University of California, Berkeley",6.0,Software Engineer,Male,White,False,1,1,White,Male,25-34 years old,High School Graduate,1-50,back-facing
R_3Oqtne56t2sJDkF,5,2,Virginia Tech,6.0,Data Analyst,Male,POC,True,1,0,White,Male,25-34 years old,High School Graduate,50-100,back-facing
R_3P7t5iaVpVLm9Nr,1,1,Virginia Tech,6.0,Consultant,Female,White,False,1,1,White,Male,45-54 years old,Bachelors Degree,50-100,front-facing
R_3P7t5iaVpVLm9Nr,1,2,"University of California, Berkeley",5.0,Sales Representative,Male,White,True,1,0,White,Male,45-54 years old,Bachelors Degree,1-50,front-facing
R_3P7t5iaVpVLm9Nr,2,1,"University of California, Berkeley",5.0,Software Engineer,Female,POC,False,2,0,White,Male,45-54 years old,Bachelors Degree,1-50,back-facing
R_3P7t5iaVpVLm9Nr,2,2,Boston University,7.0,Sales Representative,Female,POC,False,2,1,White,Male,45-54 years old,Bachelors Degree,1-50,front-facing
R_3P7t5iaVpVLm9Nr,3,1,"University of California, Berkeley",5.0,Software Engineer,Male,White,True,1,1,White,Male,45-54 years old,Bachelors Degree,1-50,back-facing
R_3P7t5iaVpVLm9Nr,3,2,Virginia Tech,6.0,Consultant,Male,POC,True,1,0,White,Male,45-54 years old,Bachelors Degree,50-100,front-facing
R_3P7t5iaVpVLm9Nr,4,1,Virginia Tech,5.0,Software Engineer,Female,White,False,1,1,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_3P7t5iaVpVLm9Nr,4,2,Stanford University,5.0,Data Analyst,Male,POC,False,1,0,White,Male,45-54 years old,Bachelors Degree,1-50,back-facing
R_3P7t5iaVpVLm9Nr,5,1,George Washington University,7.0,Software Engineer,Female,White,True,2,0,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_3P7t5iaVpVLm9Nr,5,2,Boston University,6.0,Software Engineer,Female,White,True,2,1,White,Male,45-54 years old,Bachelors Degree,1-50,back-facing
R_3PT6LCYGgTCYyLF,1,1,George Washington University,5.0,Software Engineer,Female,White,True,1,1,Black or African American,Female,35-44 years old,Bachelors Degree,50-100,back-facing
R_3PT6LCYGgTCYyLF,1,2,University of San Diego,7.0,Sales Representative,Male,White,True,1,0,Black or African American,Female,35-44 years old,Bachelors Degree,50-100,front-facing
R_3PT6LCYGgTCYyLF,2,1,Boston University,6.0,Data Analyst,Female,POC,True,2,0,Black or African American,Female,35-44 years old,Bachelors Degree,1-50,back-facing
